Country,YearMonth,Passengers,Year,Month_num,Month
Germany,2024M04,6519.0,2024,4,April
Other Countries,2024M04,18801.0,2024,4,April
Total Passengers,2024M05,210598.0,2024,5,May
Iceland,2024M05,53232.0,2024,5,May
Foreigners,2024M05,157366.0,2024,5,May
Austria,2024M05,1184.0,2024,5,May
Australia / New Zealand,2024M05,1519.0,2024,5,May
U.S.A.,2024M05,42801.0,2024,5,May
Belgium,2024M05,721.0,2024,5,May
U.K.,2024M05,9410.0,2024,5,May
Denmark,2024M05,5676.0,2024,5,May
Estonia / Latvia / Lithuania,2024M05,2334.0,2024,5,May
Finland,2024M05,2363.0,2024,5,May
France,2024M05,6485.0,2024,5,May
Netherlands,2024M05,7376.0,2024,5,May
Hong Kong,2024M05,592.0,2024,5,May
India,2024M05,1425.0,2024,5,May
Ireland,2024M05,809.0,2024,5,May
Israel,2024M05,322.0,2024,5,May
Italy,2024M05,6948.0,2024,5,May
Japan,2024M05,733.0,2024,5,May
Canada,2024M05,6027.0,2024,5,May
China,2024M05,3283.0,2024,5,May
Norway,2024M05,2521.0,2024,5,May
Poland,2024M05,13362.0,2024,5,May
Russia,2024M05,176.0,2024,5,May
Singapore,2024M05,967.0,2024,5,May
Spain,2024M05,5863.0,2024,5,May
Sourh Korea,2024M05,539.0,2024,5,May
Switzherland,2024M05,1659.0,2024,5,May
Sweden,2024M05,2164.0,2024,5,May
Taiwan,2024M05,604.0,2024,5,May
Germany,2024M05,11064.0,2024,5,May
Other Countries,2024M05,18439.0,2024,5,May
Total Passengers,2024M06,277262.0,2024,6,June
Iceland,2024M06,64871.0,2024,6,June
Foreigners,2024M06,212391.0,2024,6,June
Austria,2024M06,1878.0,2024,6,June
Australia / New Zealand,2024M06,2920.0,2024,6,June
U.S.A.,2024M06,81337.0,2024,6,June
Belgium,2024M06,2172.0,2024,6,June
U.K.,2024M06,9801.0,2024,6,June
Denmark,2024M06,4106.0,2024,6,June
Estonia / Latvia / Lithuania,2024M06,3390.0,2024,6,June
Finland,2024M06,2208.0,2024,6,June
France,2024M06,7561.0,2024,6,June
Netherlands,2024M06,6037.0,2024,6,June
Hong Kong,2024M06,1034.0,2024,6,June
India,2024M06,2976.0,2024,6,June
Ireland,2024M06,772.0,2024,6,June
Israel,2024M06,322.0,2024,6,June
Italy,2024M06,5582.0,2024,6,June
Japan,2024M06,760.0,2024,6,June
Canada,2024M06,8957.0,2024,6,June
China,2024M06,5880.0,2024,6,June
Norway,2024M06,2417.0,2024,6,June
Poland,2024M06,9278.0,2024,6,June
Russia,2024M06,346.0,2024,6,June
Singapore,2024M06,953.0,2024,6,June
Spain,2024M06,5067.0,2024,6,June
Sourh Korea,2024M06,535.0,2024,6,June
Switzherland,2024M06,2823.0,2024,6,June
Sweden,2024M06,3539.0,2024,6,June
Taiwan,2024M06,2441.0,2024,6,June
Germany,2024M06,14615.0,2024,6,June
Other Countries,2024M06,22684.0,2024,6,June
Total Passengers,2024M07,339235.0,2024,7,July
Iceland,2024M07,62614.0,2024,7,July
Foreigners,2024M07,276621.0,2024,7,July
Austria,2024M07,2837.0,2024,7,July
Australia / New Zealand,2024M07,3516.0,2024,7,July
U.S.A.,2024M07,99058.0,2024,7,July
Belgium,2024M07,3942.0,2024,7,July
U.K.,2024M07,12596.0,2024,7,July
Denmark,2024M07,8785.0,2024,7,July
Estonia / Latvia / Lithuania,2024M07,3642.0,2024,7,July
Finland,2024M07,2255.0,2024,7,July
France,2024M07,10029.0,2024,7,July
Netherlands,2024M07,5982.0,2024,7,July
Hong Kong,2024M07,708.0,2024,7,July
India,2024M07,2765.0,2024,7,July
Ireland,2024M07,1050.0,2024,7,July
Israel,2024M07,1045.0,2024,7,July
Italy,2024M07,9114.0,2024,7,July
Japan,2024M07,687.0,2024,7,July
Canada,2024M07,12154.0,2024,7,July
China,2024M07,7702.0,2024,7,July
Norway,2024M07,4254.0,2024,7,July
Poland,2024M07,14413.0,2024,7,July
Russia,2024M07,746.0,2024,7,July
Singapore,2024M07,540.0,2024,7,July
Spain,2024M07,7744.0,2024,7,July
Sourh Korea,2024M07,1058.0,2024,7,July
Switzherland,2024M07,5463.0,2024,7,July
Sweden,2024M07,4544.0,2024,7,July
Taiwan,2024M07,2614.0,2024,7,July
Germany,2024M07,18435.0,2024,7,July
Other Countries,2024M07,28943.0,2024,7,July
Total Passengers,2024M08,333627.0,2024,8,August
Iceland,2024M08,52177.0,2024,8,August
Foreigners,2024M08,281450.0,2024,8,August
Austria,2024M08,2776.0,2024,8,August
Australia / New Zealand,2024M08,3086.0,2024,8,August
U.S.A.,2024M08,84982.0,2024,8,August
Belgium,2024M08,4278.0,2024,8,August
U.K.,2024M08,10736.0,2024,8,August
Denmark,2024M08,5190.0,2024,8,August
Estonia / Latvia / Lithuania,2024M08,5321.0,2024,8,August
Finland,2024M08,1785.0,2024,8,August
France,2024M08,16456.0,2024,8,August
Netherlands,2024M08,7265.0,2024,8,August
Hong Kong,2024M08,803.0,2024,8,August
India,2024M08,2484.0,2024,8,August
Ireland,2024M08,1108.0,2024,8,August
Israel,2024M08,1052.0,2024,8,August
Italy,2024M08,21608.0,2024,8,August
Japan,2024M08,1292.0,2024,8,August
Canada,2024M08,12831.0,2024,8,August
China,2024M08,9158.0,2024,8,August
Norway,2024M08,2729.0,2024,8,August
Poland,2024M08,11008.0,2024,8,August
Russia,2024M08,766.0,2024,8,August
Singapore,2024M08,700.0,2024,8,August
Spain,2024M08,12187.0,2024,8,August
Sourh Korea,2024M08,1973.0,2024,8,August
Switzherland,2024M08,5467.0,2024,8,August
Sweden,2024M08,3419.0,2024,8,August
Taiwan,2024M08,2466.0,2024,8,August
Germany,2024M08,22806.0,2024,8,August
Other Countries,2024M08,25718.0,2024,8,August
Total Passengers,2024M09,274810.0,2024,9,September
Iceland,2024M09,51785.0,2024,9,September
Foreigners,2024M09,223025.0,2024,9,September
Austria,2024M09,2145.0,2024,9,September
Australia / New Zealand,2024M09,4069.0,2024,9,September
U.S.A.,2024M09,70398.0,2024,9,September
Belgium,2024M09,2722.0,2024,9,September
U.K.,2024M09,10802.0,2024,9,September
Denmark,2024M09,5053.0,2024,9,September
Estonia / Latvia / Lithuania,2024M09,5944.0,2024,9,September
Finland,2024M09,1658.0,2024,9,September
France,2024M09,8036.0,2024,9,September
Netherlands,2024M09,5244.0,2024,9,September
Hong Kong,2024M09,900.0,2024,9,September
India,2024M09,3803.0,2024,9,September
Ireland,2024M09,1556.0,2024,9,September
Israel,2024M09,1325.0,2024,9,September
Italy,2024M09,8830.0,2024,9,September
Japan,2024M09,1365.0,2024,9,September
Canada,2024M09,11033.0,2024,9,September
China,2024M09,7048.0,2024,9,September
Norway,2024M09,2881.0,2024,9,September
Poland,2024M09,11538.0,2024,9,September
Russia,2024M09,488.0,2024,9,September
Singapore,2024M09,1312.0,2024,9,September
Spain,2024M09,8901.0,2024,9,September
Sourh Korea,2024M09,1157.0,2024,9,September
Switzherland,2024M09,3417.0,2024,9,September
Sweden,2024M09,2074.0,2024,9,September
Taiwan,2024M09,2810.0,2024,9,September
Germany,2024M09,15496.0,2024,9,September
Other Countries,2024M09,21020.0,2024,9,September
Total Passengers,2024M10,267663.0,2024,10,October
Iceland,2024M10,54796.0,2024,10,October
Foreigners,2024M10,212867.0,2024,10,October
Austria,2024M10,1264.0,2024,10,October
Australia / New Zealand,2024M10,2882.0,2024,10,October
U.S.A.,2024M10,52163.0,2024,10,October
Belgium,2024M10,1358.0,2024,10,October
U.K.,2024M10,24268.0,2024,10,October
Denmark,2024M10,5327.0,2024,10,October
Estonia / Latvia / Lithuania,2024M10,3213.0,2024,10,October
Finland,2024M10,1642.0,2024,10,October
France,2024M10,9403.0,2024,10,October
Netherlands,2024M10,6278.0,2024,10,October
Hong Kong,2024M10,904.0,2024,10,October
India,2024M10,4010.0,2024,10,October
Ireland,2024M10,2699.0,2024,10,October
Israel,2024M10,289.0,2024,10,October
Italy,2024M10,8381.0,2024,10,October
Japan,2024M10,998.0,2024,10,October
Canada,2024M10,6225.0,2024,10,October
China,2024M10,9361.0,2024,10,October
Norway,2024M10,2516.0,2024,10,October
Poland,2024M10,9066.0,2024,10,October
Russia,2024M10,289.0,2024,10,October
Singapore,2024M10,1553.0,2024,10,October
Spain,2024M10,6461.0,2024,10,October
Sourh Korea,2024M10,1488.0,2024,10,October
Switzherland,2024M10,2410.0,2024,10,October
Sweden,2024M10,1618.0,2024,10,October
Taiwan,2024M10,3189.0,2024,10,October
Germany,2024M10,17246.0,2024,10,October
Other Countries,2024M10,26366.0,2024,10,October
Total Passengers,2024M11,197625.0,2024,11,November
Iceland,2024M11,35352.0,2024,11,November
Foreigners,2024M11,162273.0,2024,11,November
Austria,2024M11,1026.0,2024,11,November
Australia / New Zealand,2024M11,2111.0,2024,11,November
U.S.A.,2024M11,37836.0,2024,11,November
Belgium,2024M11,813.0,2024,11,November
U.K.,2024M11,34486.0,2024,11,November
Denmark,2024M11,3170.0,2024,11,November
Estonia / Latvia / Lithuania,2024M11,3956.0,2024,11,November
Finland,2024M11,726.0,2024,11,November
France,2024M11,6007.0,2024,11,November
Netherlands,2024M11,3596.0,2024,11,November
Hong Kong,2024M11,1279.0,2024,11,November
India,2024M11,1665.0,2024,11,November
Ireland,2024M11,2058.0,2024,11,November
Israel,2024M11,93.0,2024,11,November
Italy,2024M11,8092.0,2024,11,November
Japan,2024M11,1006.0,2024,11,November
Canada,2024M11,3470.0,2024,11,November
China,2024M11,4516.0,2024,11,November
Norway,2024M11,1405.0,2024,11,November
Poland,2024M11,5282.0,2024,11,November
Russia,2024M11,173.0,2024,11,November
Singapore,2024M11,1678.0,2024,11,November
Spain,2024M11,4782.0,2024,11,November
Sourh Korea,2024M11,1612.0,2024,11,November
Switzherland,2024M11,1585.0,2024,11,November
Sweden,2024M11,1712.0,2024,11,November
Taiwan,2024M11,2324.0,2024,11,November
Germany,2024M11,7832.0,2024,11,November
Other Countries,2024M11,17982.0,2024,11,November
Total Passengers,2024M12,188731.0,2024,12,December
Iceland,2024M12,46283.0,2024,12,December
Foreigners,2024M12,142448.0,2024,12,December
Austria,2024M12,649.0,2024,12,December
Australia / New Zealand,2024M12,2563.0,2024,12,December
U.S.A.,2024M12,27640.0,2024,12,December
Belgium,2024M12,559.0,2024,12,December
U.K.,2024M12,25394.0,2024,12,December
Denmark,2024M12,1851.0,2024,12,December
Estonia / Latvia / Lithuania,2024M12,5893.0,2024,12,December
Finland,2024M12,858.0,2024,12,December
France,2024M12,4482.0,2024,12,December
Netherlands,2024M12,3499.0,2024,12,December
Hong Kong,2024M12,1055.0,2024,12,December
India,2024M12,1716.0,2024,12,December
Ireland,2024M12,2055.0,2024,12,December
Israel,2024M12,62.0,2024,12,December
Italy,2024M12,6017.0,2024,12,December
Japan,2024M12,1259.0,2024,12,December
Canada,2024M12,2986.0,2024,12,December
China,2024M12,9736.0,2024,12,December
Norway,2024M12,638.0,2024,12,December
Poland,2024M12,10628.0,2024,12,December
Russia,2024M12,220.0,2024,12,December
Singapore,2024M12,2077.0,2024,12,December
Spain,2024M12,4053.0,2024,12,December
Sourh Korea,2024M12,2196.0,2024,12,December
Switzherland,2024M12,604.0,2024,12,December
Sweden,2024M12,1095.0,2024,12,December
Taiwan,2024M12,1326.0,2024,12,December
Germany,2024M12,4832.0,2024,12,December
Other Countries,2024M12,16505.0,2024,12,December
Total Passengers,2025M01,168084.0,2025,1,January
Iceland,2025M01,47420.0,2025,1,January
Foreigners,2025M01,120664.0,2025,1,January
Austria,2025M01,544.0,2025,1,January
Australia / New Zealand,2025M01,2604.0,2025,1,January
U.S.A.,2025M01,32149.0,2025,1,January
Belgium,2025M01,754.0,2025,1,January
U.K.,2025M01,20007.0,2025,1,January
Denmark,2025M01,3496.0,2025,1,January
Estonia / Latvia / Lithuania,2025M01,2867.0,2025,1,January
Finland,2025M01,315.0,2025,1,January
France,2025M01,5779.0,2025,1,January
Netherlands,2025M01,2762.0,2025,1,January
Hong Kong,2025M01,538.0,2025,1,January
India,2025M01,1010.0,2025,1,January
Ireland,2025M01,1765.0,2025,1,January
Israel,2025M01,164.0,2025,1,January
Italy,2025M01,2283.0,2025,1,January
Japan,2025M01,1187.0,2025,1,January
Canada,2025M01,2178.0,2025,1,January
China,2025M01,8842.0,2025,1,January
Norway,2025M01,1220.0,2025,1,January
Poland,2025M01,3227.0,2025,1,January
Russia,2025M01,112.0,2025,1,January
Singapore,2025M01,459.0,2025,1,January
Spain,2025M01,3339.0,2025,1,January
Sourh Korea,2025M01,1574.0,2025,1,January
Switzherland,2025M01,1509.0,2025,1,January
Sweden,2025M01,1082.0,2025,1,January
Taiwan,2025M01,1036.0,2025,1,January
Germany,2025M01,7681.0,2025,1,January
Other Countries,2025M01,10181.0,2025,1,January
Total Passengers,2025M02,187301.0,2025,2,February
Iceland,2025M02,40365.0,2025,2,February
Foreigners,2025M02,146936.0,2025,2,February
Austria,2025M02,569.0,2025,2,February
Australia / New Zealand,2025M02,1473.0,2025,2,February
U.S.A.,2025M02,28750.0,2025,2,February
Belgium,2025M02,1229.0,2025,2,February
U.K.,2025M02,41413.0,2025,2,February
Denmark,2025M02,2332.0,2025,2,February
Estonia / Latvia / Lithuania,2025M02,2965.0,2025,2,February
Finland,2025M02,542.0,2025,2,February
France,2025M02,5956.0,2025,2,February
Netherlands,2025M02,6336.0,2025,2,February
Hong Kong,2025M02,1211.0,2025,2,February
India,2025M02,1799.0,2025,2,February
Ireland,2025M02,2901.0,2025,2,February
Israel,2025M02,145.0,2025,2,February
Italy,2025M02,5775.0,2025,2,February
Japan,2025M02,1898.0,2025,2,February
Canada,2025M02,2214.0,2025,2,February
China,2025M02,7945.0,2025,2,February
Norway,2025M02,1338.0,2025,2,February
Poland,2025M02,3778.0,2025,2,February
Russia,2025M02,163.0,2025,2,February
Singapore,2025M02,371.0,2025,2,February
Spain,2025M02,3001.0,2025,2,February
Sourh Korea,2025M02,1862.0,2025,2,February
Switzherland,2025M02,3353.0,2025,2,February
Sweden,2025M02,1193.0,2025,2,February
Taiwan,2025M02,1799.0,2025,2,February
Germany,2025M02,4962.0,2025,2,February
Other Countries,2025M02,9663.0,2025,2,February
Total Passengers,2025M03,206288.0,2025,3,March
Iceland,2025M03,58025.0,2025,3,March
Foreigners,2025M03,148263.0,2025,3,March
Austria,2025M03,859.0,2025,3,March
Australia / New Zealand,2025M03,1844.0,2025,3,March
U.S.A.,2025M03,34207.0,2025,3,March
Belgium,2025M03,1705.0,2025,3,March
U.K.,2025M03,18528.0,2025,3,March
Denmark,2025M03,2755.0,2025,3,March
Estonia / Latvia / Lithuania,2025M03,2656.0,2025,3,March
Finland,2025M03,1183.0,2025,3,March
France,2025M03,7189.0,2025,3,March
Netherlands,2025M03,3766.0,2025,3,March
Hong Kong,2025M03,1877.0,2025,3,March
India,2025M03,2934.0,2025,3,March
Ireland,2025M03,1824.0,2025,3,March
Israel,2025M03,291.0,2025,3,March
Italy,2025M03,5768.0,2025,3,March
Japan,2025M03,1368.0,2025,3,March
Canada,2025M03,3086.0,2025,3,March
China,2025M03,6475.0,2025,3,March
Norway,2025M03,1282.0,2025,3,March
Poland,2025M03,3542.0,2025,3,March
Russia,2025M03,152.0,2025,3,March
Singapore,2025M03,892.0,2025,3,March
Spain,2025M03,4843.0,2025,3,March
Sourh Korea,2025M03,1553.0,2025,3,March
Switzherland,2025M03,2736.0,2025,3,March
Sweden,2025M03,2075.0,2025,3,March
Taiwan,2025M03,2947.0,2025,3,March
Germany,2025M03,13374.0,2025,3,March
Other Countries,2025M03,16552.0,2025,3,March
Total Passengers,2025M04,223969.0,2025,4,April
Iceland,2025M04,77906.0,2025,4,April
Foreigners,2025M04,146063.0,2025,4,April
Austria,2025M04,399.0,2025,4,April
Australia / New Zealand,2025M04,2039.0,2025,4,April
U.S.A.,2025M04,32702.0,2025,4,April
Belgium,2025M04,1160.0,2025,4,April
U.K.,2025M04,19943.0,2025,4,April
Denmark,2025M04,3996.0,2025,4,April
Estonia / Latvia / Lithuania,2025M04,1656.0,2025,4,April
Finland,2025M04,1543.0,2025,4,April
France,2025M04,6673.0,2025,4,April
Netherlands,2025M04,3199.0,2025,4,April
Hong Kong,2025M04,1047.0,2025,4,April
India,2025M04,2151.0,2025,4,April
Ireland,2025M04,2422.0,2025,4,April
Israel,2025M04,118.0,2025,4,April
Italy,2025M04,5447.0,2025,4,April
Japan,2025M04,598.0,2025,4,April
Canada,2025M04,4185.0,2025,4,April
China,2025M04,7230.0,2025,4,April
Norway,2025M04,2586.0,2025,4,April
Poland,2025M04,6367.0,2025,4,April
Russia,2025M04,266.0,2025,4,April
Singapore,2025M04,664.0,2025,4,April
Spain,2025M04,6581.0,2025,4,April
Sourh Korea,2025M04,833.0,2025,4,April
Switzherland,2025M04,1799.0,2025,4,April
Sweden,2025M04,1834.0,2025,4,April
Taiwan,2025M04,1783.0,2025,4,April
Germany,2025M04,8211.0,2025,4,April
Other Countries,2025M04,18631.0,2025,4,April
Total Passengers,2025M05,225970.0,2025,5,May
Iceland,2025M05,66586.0,2025,5,May
Foreigners,2025M05,159384.0,2025,5,May
Austria,2025M05,646.0,2025,5,May
Australia / New Zealand,2025M05,2369.0,2025,5,May
U.S.A.,2025M05,53026.0,2025,5,May
Belgium,2025M05,1472.0,2025,5,May
U.K.,2025M05,12454.0,2025,5,May
Denmark,2025M05,3602.0,2025,5,May
Estonia / Latvia / Lithuania,2025M05,1816.0,2025,5,May
Finland,2025M05,2076.0,2025,5,May
France,2025M05,6554.0,2025,5,May
Netherlands,2025M05,4558.0,2025,5,May
Hong Kong,2025M05,730.0,2025,5,May
India,2025M05,2814.0,2025,5,May
Ireland,2025M05,1145.0,2025,5,May
Israel,2025M05,130.0,2025,5,May
Italy,2025M05,3577.0,2025,5,May
Japan,2025M05,554.0,2025,5,May
Canada,2025M05,7141.0,2025,5,May
China,2025M05,5451.0,2025,5,May
Norway,2025M05,2252.0,2025,5,May
Poland,2025M05,9121.0,2025,5,May
Russia,2025M05,398.0,2025,5,May
Singapore,2025M05,591.0,2025,5,May
Spain,2025M05,3795.0,2025,5,May
Sourh Korea,2025M05,725.0,2025,5,May
Switzherland,2025M05,1568.0,2025,5,May
Sweden,2025M05,3137.0,2025,5,May
Taiwan,2025M05,1036.0,2025,5,May
Germany,2025M05,10333.0,2025,5,May
Other Countries,2025M05,16313.0,2025,5,May
Total Passengers,2025M06,305532.0,2025,6,June
Iceland,2025M06,71665.0,2025,6,June
Foreigners,2025M06,233867.0,2025,6,June
Austria,2025M06,908.0,2025,6,June
Australia / New Zealand,2025M06,3310.0,2025,6,June
U.S.A.,2025M06,97355.0,2025,6,June
Belgium,2025M06,2419.0,2025,6,June
U.K.,2025M06,10254.0,2025,6,June
Denmark,2025M06,4889.0,2025,6,June
Estonia / Latvia / Lithuania,2025M06,2834.0,2025,6,June
Finland,2025M06,2261.0,2025,6,June
France,2025M06,9244.0,2025,6,June
Netherlands,2025M06,5056.0,2025,6,June
Hong Kong,2025M06,1207.0,2025,6,June
India,2025M06,3091.0,2025,6,June
Ireland,2025M06,1233.0,2025,6,June
Israel,2025M06,163.0,2025,6,June
Italy,2025M06,4547.0,2025,6,June
Japan,2025M06,1272.0,2025,6,June
Canada,2025M06,10502.0,2025,6,June
China,2025M06,7595.0,2025,6,June
Norway,2025M06,2603.0,2025,6,June
Poland,2025M06,8340.0,2025,6,June
Russia,2025M06,355.0,2025,6,June
Singapore,2025M06,1653.0,2025,6,June
Spain,2025M06,5955.0,2025,6,June
Sourh Korea,2025M06,745.0,2025,6,June
Switzherland,2025M06,3211.0,2025,6,June
Sweden,2025M06,4170.0,2025,6,June
Taiwan,2025M06,2723.0,2025,6,June
Germany,2025M06,18080.0,2025,6,June
Other Countries,2025M06,17892.0,2025,6,June
Total Passengers,2025M07,368106.0,2025,7,July
Iceland,2025M07,66282.0,2025,7,July
Foreigners,2025M07,301824.0,2025,7,July
Austria,2025M07,3430.0,2025,7,July
Australia / New Zealand,2025M07,4702.0,2025,7,July
U.S.A.,2025M07,101233.0,2025,7,July
Belgium,2025M07,9722.0,2025,7,July
U.K.,2025M07,17255.0,2025,7,July
Denmark,2025M07,9024.0,2025,7,July
Estonia / Latvia / Lithuania,2025M07,3293.0,2025,7,July
Finland,2025M07,1833.0,2025,7,July
France,2025M07,14501.0,2025,7,July
Netherlands,2025M07,8317.0,2025,7,July
Hong Kong,2025M07,1019.0,2025,7,July
India,2025M07,3105.0,2025,7,July
Ireland,2025M07,2064.0,2025,7,July
Israel,2025M07,749.0,2025,7,July
Italy,2025M07,11842.0,2025,7,July
Japan,2025M07,809.0,2025,7,July
Canada,2025M07,14857.0,2025,7,July
China,2025M07,11542.0,2025,7,July
Norway,2025M07,2848.0,2025,7,July
Poland,2025M07,9516.0,2025,7,July
Russia,2025M07,831.0,2025,7,July
Singapore,2025M07,677.0,2025,7,July
Spain,2025M07,7400.0,2025,7,July
Sourh Korea,2025M07,1011.0,2025,7,July
Switzherland,2025M07,8428.0,2025,7,July
Sweden,2025M07,4081.0,2025,7,July
Taiwan,2025M07,2617.0,2025,7,July
Germany,2025M07,21739.0,2025,7,July
Other Countries,2025M07,23379.0,2025,7,July
Total Passengers,2025M08,368621.0,2025,8,August
Iceland,2025M08,57307.0,2025,8,August
Foreigners,2025M08,311314.0,2025,8,August
Austria,2025M08,3116.0,2025,8,August
Australia / New Zealand,2025M08,3731.0,2025,8,August
U.S.A.,2025M08,87884.0,2025,8,August
Belgium,2025M08,5488.0,2025,8,August
U.K.,2025M08,14107.0,2025,8,August
Denmark,2025M08,7999.0,2025,8,August
Estonia / Latvia / Lithuania,2025M08,2600.0,2025,8,August
Finland,2025M08,2337.0,2025,8,August
France,2025M08,18036.0,2025,8,August
Netherlands,2025M08,8892.0,2025,8,August
Hong Kong,2025M08,987.0,2025,8,August
India,2025M08,4143.0,2025,8,August
Ireland,2025M08,3007.0,2025,8,August
Israel,2025M08,1102.0,2025,8,August
Italy,2025M08,24005.0,2025,8,August
Japan,2025M08,2342.0,2025,8,August
Canada,2025M08,15605.0,2025,8,August
China,2025M08,11442.0,2025,8,August
Norway,2025M08,2605.0,2025,8,August
Poland,2025M08,9512.0,2025,8,August
Russia,2025M08,511.0,2025,8,August
Singapore,2025M08,829.0,2025,8,August
Spain,2025M08,19699.0,2025,8,August
Sourh Korea,2025M08,1221.0,2025,8,August
Switzherland,2025M08,4947.0,2025,8,August
Sweden,2025M08,4302.0,2025,8,August
Taiwan,2025M08,1985.0,2025,8,August
Germany,2025M08,22170.0,2025,8,August
Other Countries,2025M08,26710.0,2025,8,August
Total Passengers,2025M09,282902.0,2025,9,September
Iceland,2025M09,58791.0,2025,9,September
Foreigners,2025M09,224111.0,2025,9,September
Austria,2025M09,1127.0,2025,9,September
